GlobalID,InfraYear,Region,Province,Municipality,ImplementingOffice,ProjectID,ProjectDescription,ProjectComponentID,ProjectComponentDescription,Program,TypeofWork,infra_type,Longitude,Latitude,ContractID,ABC,ContractCost,CompletionDateOriginal,CompletionYear,Contractor,ObjectId,CreationDate,Creator,EditDate,Editor,FundingYear,LegislativeDistrict,DistrictEngineeringOffice,ABC_String,ContractCost_String,CompletionDateActual,StartDate,type,slug
6add0e32-c692-4298-aa3f-0c1302515355,2024,Region I,PANGASINAN,AGNO (PANGASINAN),Pangasinan 1st District Engineering Office,P00820126LZ,"Construction of Flood Mitigation Structure along Balingcaguing River (Poblacion West Section), Sta. 001+418 - Sta. 001+848, Barangay Poblacion West, Agno, Pangasinan",P00820126LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Balingcaguing River (Poblacion West Section), Sta. 001+418 - Sta. 001+848, Barangay Poblacion West, Agno, Pangasinan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.790688,16.124765,24AG0014,96500000,96500000,1738540800000,2025,RAMDC CONSTRUCTION AND TRADING / ALCEL CONSTRUCTION,30,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,96500000,96500000,2025-01-09,02/14/2024,flood_control,construction-of-flood-mitigation-structure-along-balingcaguing-river-poblacion-west-section-sta-001418---sta-001848-barangay-poblacion-west-agno-pangasinan-24ag0014
00445959-ecbd-4325-a104-f978af054232,2023,Region I,PANGASINAN,AGNO (PANGASINAN),Pangasinan 1st District Engineering Office,P00726365LZ,"Construction of Flood Mitigation Structure along Balingcaguing River (Poblacion West Section) Sta. 001+900-Sta. 002+680, barangay Poblacion West, Agno, Pangasinan",P00726365LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Balingcaguing River (Poblacion West Section) Sta. 001+900-Sta. 002+680, barangay Poblacion West, Agno, Pangasinan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.792725,16.121518,23AG0028,51145000,51145000,1704499200000,2024,ALCEL CONSTRUCTION,31,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,51145000,51145000,2024-01-05,04/13/2023,flood_control,construction-of-flood-mitigation-structure-along-balingcaguing-river-poblacion-west-section-sta-001900-sta-002680-barangay-poblacion-west-agno-pangasinan-23ag0028
22848821-ccf2-4cd6-b1d0-3f8cb8542ac8,2024,Region I,PANGASINAN,AGNO (PANGASINAN),Pangasinan 1st District Engineering Office,P00820715LZ,"Construction of Flood Mitigation Facilities along Balingcaguing River (Poblacion East Section), Sta. 003+436 - Sta. 003+680, Barangay Poblacion East, Agno, Pangasinan",P00820715LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Facilities along Balingcaguing River (Poblacion East Section), Sta. 003+436 - Sta. 003+680, Barangay Poblacion East, Agno, Pangasinan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.799836,16.113559,24AG0018,49000000,49000000,1728950400000,2024,JONIK TRADING & CONSTRUCTION,32,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,49000000,49000000,2024-10-16,02/05/2024,flood_control,construction-of-flood-mitigation-facilities-along-balingcaguing-river-poblacion-east-section-sta-003436---sta-003680-barangay-poblacion-east-agno-pangasinan-24ag0018
cbf586de-3890-4ef2-9009-faa2cad580a4,2023,Region I,PANGASINAN,AGNO (PANGASINAN),Pangasinan 1st District Engineering Office,P00726328LZ,"Construction of Flood Mitigation Structure along Balingcaguing River, Sta. 004+564.2 - Sta. 005+073.8, Barangay Poblacion East, Agno, Pangasinan",P00726328LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Balingcaguing River, Sta. 004+564.2 - Sta. 005+073.8, Barangay Poblacion East, Agno, Pangasinan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.801599,16.111824,23AG0029,77200000,77200000,1703203200000,2023,JONIK TRADING & CONSTRUCTION / ALCEL CONSTRUCTION,33,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,77200000,77200000,2023-12-22,04/13/2023,flood_control,construction-of-flood-mitigation-structure-along-balingcaguing-river-sta-0045642---sta-0050738-barangay-poblacion-east-agno-pangasinan-23ag0029
89c1a903-3e00-4fee-a348-16bc26aa78ee,2024,Region I,PANGASINAN,AGNO (PANGASINAN),Pangasinan 1st District Engineering Office,P00820123LZ,"Construction of Flood Mitigation Structure along Balingcaguing River (Bangan-Oda Section), Sta. 007+850 - Sta. 008+250, Barangay Bangan-Oda, Agno, Pangasinan",P00820123LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Balingcaguing River (Bangan-Oda Section), Sta. 007+850 - Sta. 008+250, Barangay Bangan-Oda, Agno, Pangasinan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.829299,16.108686,24AG0012,96500000,96500000,1740873600000,2025,JONIK TRADING & CONSTRUCTION / ALCEL CONSTRUCTION,34,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,96500000,96500000,2025-03-03,02/23/2024,flood_control,construction-of-flood-mitigation-structure-along-balingcaguing-river-bangan-oda-section-sta-007850---sta-008250-barangay-bangan-oda-agno-pangasinan-24ag0012
b7c6e104-9c32-4af4-9595-081f0c3abacd,2022,Region I,PANGASINAN,DASOL (PANGASINAN),Pangasinan 1st District Engineering Office,P00631082LZ,"Construction of Flood Control Structure, Brgy. Hermosa, Dasol, Pangasinan",P00631082LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control Structure, Brgy. Hermosa, Dasol, Pangasinan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.865492,15.941711,22AG0022,19600000,19600000,1671926400000,2022,BERSON'S CONSTRUCTION & TRADING,35,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,19600000,19600000,2022-12-26,02/10/2022,flood_control,construction-of-flood-control-structure-brgy-hermosa-dasol-pangasinan-22ag0022
b9275770-6532-4bcc-9d16-08bc6714be0d,2024,Region I,PANGASINAN,MABINI (PANGASINAN),Pangasinan 1st District Engineering Office,P00820124LZ,"Construction of Flood Mitigation Structure along Balingcaguing River (Caranglaan Section), Sta. 017+829 - Sta. 018+229, Barangay Caranglaan, Mabini, Pangasinan",P00820124LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Balingcaguing River (Caranglaan Section), Sta. 017+829 - Sta. 018+229, Barangay Caranglaan, Mabini, Pangasinan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.8757,16.0883,24AG0013,96500000,96500000,1733097600000,2024,ALCEL CONSTRUCTION,36,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,96500000,96500000,2024-04-23,02/12/2024,flood_control,construction-of-flood-mitigation-structure-along-balingcaguing-river-caranglaan-section-sta-017829---sta-018229-barangay-caranglaan-mabini-pangasinan-24ag0013
ec47c4b9-eacd-4be4-a830-8431695e1df6,2023,Region IV-B,PALAWAN,BUSUANGA (PALAWAN),Palawan 1st District Engineering Office,P00726265LZ,"Construction of Buluang Bridge I Flood Control Structure, Sta. 0 + 044.64 - Sta. 0 + 095.00 (UPSTREAM - BK.I), Sta. 0 + 000 - Sta. 0 + 095.00 (UPSTREAM - BK. II), Sta. 0 + 000.00 - Sta. 0 + 026.00 (DOWNSTREASM - BK. II), Busuanga, Palawan",P00726265LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Buluang Bridge I Flood Control Structure, Sta. 0 + 044.64 - Sta. 0 + 095.00 (UPSTREAM - BK.I), Sta. 0 + 000 - Sta. 0 + 095.00 (UPSTREAM - BK. II), Sta. 0 + 000.00 - Sta. 0 + 026.00 (DOWNSTREASM - BK. II), Busuanga, Palawan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.877454,12.221611,23EE0030,9064955.46,8884656,1689552000000,2023,MAC BUILDERS CIVIL ENGINEERING CONSTRUCTION,37,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,PALAWAN (FIRST LEGISLATIVE DISTRICT),Palawan 1st District Engineering Office,9064955.46,8884656,2023-08-11,04/18/2023,flood_control,construction-of-buluang-bridge-i-flood-control-structure-sta-0-04464---sta-0-09500-upstream---bki-sta-0-000---sta-0-09500-upstream---bk-ii-sta-0-00000---sta-0-02600-downstreasm---bk-ii-busuanga-palawan-23ee0030
3a88fbf3-7301-4396-a408-13adefa3aabf,2024,Region I,PANGASINAN,MABINI (PANGASINAN),Pangasinan 1st District Engineering Office,P00823306LZ,"Construction of Slope Protection Structure along Balingcaguing River (Caranglaan Section), Sta.017+092 - Sta. 017+457, Caranglaan, Mabini, Pangasinan",P00823306LZ-CW1,"Construction of Slope Protection Structure - Construction of Slope Protection Structure along Balingcaguing River (Caranglaan Section), Sta.017+092 - Sta. 017+457, Caranglaan, Mabini, Pangasinan",,Construction of Slope Protection Structure,Flood Control Structures,119.886445,16.082542,24AG0113,96500000,96500000,1739232000000,2025,IGWT-JAV CONSTRUCTION & DEVELOPMENT CORPORATION,38,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,96500000,96500000,2025-02-12,04/19/2024,flood_control,construction-of-slope-protection-structure-along-balingcaguing-river-caranglaan-section-sta017092---sta-017457-caranglaan-mabini-pangasinan-24ag0113
a6cbb013-2ba4-4e87-9d35-9c7c0b71ffd9,2024,Region I,PANGASINAN,MABINI (PANGASINAN),Pangasinan 1st District Engineering Office,P00823307LZ,"Construction of Slope Protection Structure along Balingcaguing River (Caranglaan Section), Sta.017+457 - Sta. 017+822, Caranglaan, Mabini, Pangasinan",P00823307LZ-CW1,"Construction of Slope Protection Structure - Construction of Slope Protection Structure along Balingcaguing River (Caranglaan Section), Sta.017+457 - Sta. 017+822, Caranglaan, Mabini, Pangasinan",,Construction of Slope Protection Structure,Flood Control Structures,119.889496,16.081463,24AG0102,96500000,96500000,1735257600000,2024,IGWT-JAV CONSTRUCTION & DEVELOPMENT CORPORATION,39,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,96500000,96500000,2024-12-28,03/04/2024,flood_control,construction-of-slope-protection-structure-along-balingcaguing-river-caranglaan-section-sta017457---sta-017822-caranglaan-mabini-pangasinan-24ag0102
d738b1a6-f0f6-4c2d-982d-f6a67343e554,2024,Region I,PANGASINAN,BURGOS (PANGASINAN),Pangasinan 1st District Engineering Office,P00821091LZ,"Construction of Flood Control along Balingcaguing River, Barangay Anapao, Burgos, Pangasinan",P00821091LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control along Balingcaguing River, Barangay Anapao, Burgos, Pangasinan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.890938,16.079879,24AG0022,72686695,72686685,1725667200000,2024,CDC CONSTRUCTION & SUPPLIES,40,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,72686695,72686685,2024-04-29,02/12/2024,flood_control,construction-of-flood-control-along-balingcaguing-river-barangay-anapao-burgos-pangasinan-24ag0022
9523622c-09a0-4c0f-b63c-601b55266521,2023,Region I,PANGASINAN,MABINI (PANGASINAN),Pangasinan 1st District Engineering Office,P00726363LZ,"Construction of Flood Mitigation Structure along Balingcaguing River (Caranglaan Section), Sta. 017 + 822 - Sta. 018 + 602, Barangay Caranglaan, Mabini, Pangasinan",P00726363LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Balingcaguing River (Caranglaan Section), Sta. 017 + 822 - Sta. 018 + 602, Barangay Caranglaan, Mabini, Pangasinan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.892779,16.076452,23AG0025,53075000,52809625,1698105600000,2023,ALCEL CONSTRUCTION,41,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,53075000,52809625,2023-05-29,03/30/2023,flood_control,construction-of-flood-mitigation-structure-along-balingcaguing-river-caranglaan-section-sta-017-822---sta-018-602-barangay-caranglaan-mabini-pangasinan-23ag0025
d10e5176-78cf-49d3-a4a9-688837186ad5,2022,Region I,PANGASINAN,BURGOS (PANGASINAN),Pangasinan 1st District Engineering Office,P00620955LZ,"Construction of Flood Mitigation Structure along Balingcaguing River (Tambacan Section) Sta.018+674 - Sta.019+323, Brgy. Tambacan, Burgos, Pangasinan",P00620955LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Balingcaguing River (Tambacan Section) Sta.018+674 - Sta.019+323, Brgy. Tambacan, Burgos, Pangasinan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.894204,16.075354,22AG0017,49000000,49000000,1663027200000,2022,ALCEL CONSTRUCTION,42,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,49000000,49000000,2022-07-12,02/17/2022,flood_control,construction-of-flood-mitigation-structure-along-balingcaguing-river-tambacan-section-sta018674---sta019323-brgy-tambacan-burgos-pangasinan-22ag0017
fd73323c-c848-4d67-a9da-321dd88ae734,2023,Region I,PANGASINAN,INFANTA (PANGASINAN),Pangasinan 1st District Engineering Office,P00726330LZ,"Construction of Flood Mitigation Structure along Bayambang River, Sta. 000+500 - Sta. 001+013.1, R/S, Barangay Bayambang, Infanta, Pangasinan",P00726330LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Bayambang River, Sta. 000+500 - Sta. 001+013.1, R/S, Barangay Bayambang, Infanta, Pangasinan",,Construction of Flood Mitigation Structure,Flood Control Structures,119.897591,15.88173,23AG0031,77200000,77200000,1701993600000,2023,CHIARA2300 INCORPORATED / EJR BUILDERS & CONSTRUCTION SUPPLY,43,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,PANGASINAN (FIRST LEGISLATIVE DISTRICT),Pangasinan 1st District Engineering Office,77200000,77200000,2023-09-26,03/30/2023,flood_control,construction-of-flood-mitigation-structure-along-bayambang-river-sta-000500---sta-0010131-rs-barangay-bayambang-infanta-pangasinan-23ag0031
d51da612-c3d5-41ab-9759-7fb481483da6,2023,Region III,ZAMBALES,SANTA CRUZ (ZAMBALES),Zambales 1st District Engineering Office,P00727153LZ,"Construction of Gama River Flood Control Structure, Package 1, Sta. Cruz, Zambales",P00727153LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Gama River Flood Control Structure, Package 1, Sta. Cruz, Zambales",,Construction of Flood Mitigation Structure,Flood Control Structures,119.910846,15.784678,23CL0093,48999232.94,48117246.7,1706313600000,2024,E.R. DELA CRUZ CONSTRUCTION & SUPPLY,44,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,ZAMBALES (SECOND LEGISLATIVE DISTRICT),Zambales 1st District Engineering Office,48999232.94,48117246.7,2024-01-22,04/19/2023,flood_control,construction-of-gama-river-flood-control-structure-package-1-sta-cruz-zambales-23cl0093
a77f0876-af81-4150-9708-9346bf4f4225,2024,Region III,ZAMBALES,SANTA CRUZ (ZAMBALES),Zambales 1st District Engineering Office,P00824717LZ,"Construction of Gama River Slope Protection/ Flood Control Structure Phase 3, Sta. Cruz, Zambales",P00824717LZ-CW1,"Construction of Slope Protection Structure - Construction of Gama River Slope Protection/ Flood Control Structure Phase 3, Sta. Cruz, Zambales",,Construction of Slope Protection Structure,Flood Control Structures,119.910956,15.788027,24CL0123,48249239.42,47694698,1725926400000,2024,E.R. DELA CRUZ CONSTRUCTION & SUPPLY,45,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,ZAMBALES (SECOND LEGISLATIVE DISTRICT),Zambales 1st District Engineering Office,48249239.42,47694698,2024-04-15,02/15/2024,flood_control,construction-of-gama-river-slope-protection-flood-control-structure-phase-3-sta-cruz-zambales-24cl0123
8af5760a-14a5-4e8c-8f5e-9d444841fa10,2024,Region III,ZAMBALES,SANTA CRUZ (ZAMBALES),Zambales 1st District Engineering Office,P00824716LZ,"Construction of Gama River Slope Protection/ Flood Control Structure Phase 2, Sta. Cruz, Zambales",P00824716LZ-CW1,"Construction of Slope Protection Structure - Construction of Gama River Slope Protection/ Flood Control Structure Phase 2, Sta. Cruz, Zambales",,Construction of Slope Protection Structure,Flood Control Structures,119.911072,15.788168,24CL0122,48249959.91,47695117,1725926400000,2024,E.R. DELA CRUZ CONSTRUCTION & SUPPLY,46,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,ZAMBALES (SECOND LEGISLATIVE DISTRICT),Zambales 1st District Engineering Office,48249959.91,47695117,2024-04-15,02/15/2024,flood_control,construction-of-gama-river-slope-protection-flood-control-structure-phase-2-sta-cruz-zambales-24cl0122
e611ac6c-bebe-4e46-87b2-bdb63d49010b,2022,Region III,ZAMBALES,SANTA CRUZ (ZAMBALES),Zambales 1st District Engineering Office,P00640535LZ,"Construction of Flood Mitigation Structure, Bayto River (Upstream North Approach), Sta. Cruz, Zambales",P00640535LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure, Bayto River (Upstream North Approach), Sta. Cruz, Zambales",,Construction of Flood Mitigation Structure,Flood Control Structures,119.911692,15.722124,22CL0071,29392945.08,29698817.29,1663113600000,2022,BIG BERTHA CONSTRUCTION & DEVELOPMENT,47,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,ZAMBALES (SECOND LEGISLATIVE DISTRICT),Zambales 1st District Engineering Office,29392945.08,29698817.29,2022-09-14,04/04/2022,flood_control,construction-of-flood-mitigation-structure-bayto-river-upstream-north-approach-sta-cruz-zambales-22cl0071
6e8973e2-d47c-4fad-9199-2b7b75bf6e55,2023,Region III,ZAMBALES,SANTA CRUZ (ZAMBALES),Zambales 1st District Engineering Office,P00740644LZ,"Construction of Drainage System, Maestre St., Brgy. Poblacion, Sta. Cruz, Zambales",P00740644LZ-CW1,"Construction of Drainage Structure - Construction of Drainage System, Maestre St., Brgy. Poblacion, Sta. Cruz, Zambales",,Construction of Drainage Structure,Flood Control Structures,119.914663,15.761437,23CL0131,19599664.01,19266907.03,1700697600000,2023,GASAT BUILDERS AND SUPPLIES INC.,48,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,ZAMBALES (SECOND LEGISLATIVE DISTRICT),Zambales 1st District Engineering Office,19599664.01,19266907.03,2023-11-20,05/29/2023,flood_control,construction-of-drainage-system-maestre-st-brgy-poblacion-sta-cruz-zambales-23cl0131
1b1437c9-4ac8-4b96-b58c-93bafb01eb95,2022,Region III,ZAMBALES,CANDELARIA (ZAMBALES),Zambales 1st District Engineering Office,P00631277LZ,"Construction of Line Canal, Barangay Libertador, Candelaria, Zambales",P00631277LZ-CW1,"Construction of Drainage Structure - Construction of Line Canal, Barangay Libertador, Candelaria, Zambales",,Construction of Drainage Structure,Flood Control Structures,119.915881,15.622302,22CL0017,9800000,9506441.08,1657065600000,2022,JAM-C BUILDERS,49,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,ZAMBALES (SECOND LEGISLATIVE DISTRICT),Zambales 1st District Engineering Office,9800000,9506441.08,2022-07-25,03/10/2022,flood_control,construction-of-line-canal-barangay-libertador-candelaria-zambales-22cl0017
